Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,month,year,weekday,No_of_Week
47.0,268,0,1,2,41,0.0,160.0,14.0,2441.0,4604.0,3663.8304479999997,3,2016,3,10
26.0,456,0,4,0,93,0.0,204.0,16.0,2972.0,7683.0,5460.2437119999995,2,2016,2,8
46.0,268,0,10,2,97,0.0,394.0,12.0,2975.0,4031.0,3845.0227200000004,2,2016,5,8
1.0,58,1,3,0,30,0.0,290.0,9.0,4520.0,6489.0,5784.951375,3,2016,5,9
16.0,93,1,3,1,54,0.0,233.0,7.0,1200.0,11498.0771484375,4328.995968,8,2015,4,34
23.0,443,1,9,0,34,0.0,521.0,13.0,7762.0,11642.0,10210.020975,11,2015,2,47
7.0,108,1,3,0,4,0.0,203.0,14.0,2611.0,6436.0,4732.356717000001,11,2015,1,47
41.0,14,0,9,0,32,0.0,507.0,17.0,,4587.0,4457.04945,9,2015,4,39
1.0,14,0,3,0,43,0.0,294.0,,3102.0,7792.10791015625,4154.509872,9,2015,3,39
1.0,57,1,6,0,10,0.0,118.0,10.0,2874.0,7181.0,5150.014947,3,2016,1,13
6.0,469,0,7,0,56,0.0,269.0,7.0,4387.0,6423.0,5641.4422079999995,3,2016,3,10
48.0,113,1,7,0,48,0.0,300.0,13.0,2918.0,13336.0,8383.569551999999,3,2016,0,13
22.0,87,1,1,0,49,0.0,122.0,5.0,4148.0,5582.0,4957.497648,8,2015,2,34
2.0,99,0,7,0,65,0.0,324.0,13.0,1103.0,3875.69189453125,2039.6475,8,2015,2,34
27.0,124,1,2,0,88,0.0,119.0,9.0,2533.0,3732.0,3207.457792,1,2016,0,4
32.0,14,1,4,0,77,1.0,213.0,16.0,3778.0,5303.0,706.97286,11,2015,3,46
37.0,74,1,10,0,57,0.0,368.0,11.0,3384.0,4245.0,4159.90512,9,2015,1,39
33.0,443,0,3,0,46,0.0,258.0,13.0,6212.0,8306.0,7478.270784,8,2015,6,33
37.0,58,1,1,0,27,0.0,158.0,14.0,4958.0,7193.0,6226.404975,8,2015,0,34
35.0,3,1,2,0,64,0.0,113.0,5.0,2417.0,3655.0,3119.0148,1,2016,6,3
23.0,111,1,9,2,63,0.0,494.0,12.0,2927.0,4151.0,3996.8775,1,2016,4,3
27.0,70,1,8,2,36,0.0,245.0,2.0,1645.0,2260.0,2192.395275,2,2016,3,7
28.0,447,1,7,0,21,0.0,298.0,8.0,5215.0,10271.0,8027.072025,11,2015,3,47
10.0,24,1,5,0,77,0.0,284.0,14.0,2724.0,3969.0,3598.8381,9,2015,1,39
28.0,224,0,2,2,20,0.0,149.0,5.0,4359.0,7925.0,6152.453425,3,2016,3,10
4.0,90,0,10,0,68,0.0,366.0,13.0,1224.0,2070.0,1994.9886,8,2015,6,34
23.0,14,1,8,0,90,1.0,207.0,4.0,3028.0,3857.0,539.7460992,12,2015,1,53
19.0,451,0,9,0,79,0.0,522.0,7.0,3569.0,5269.0,4894.6491,8,2015,6,34
5.0,152,1,7,0,94,1.0,271.0,17.0,1110.0,1597.182861328125,230.2134912,9,2015,1,39
11.0,105,1,7,0,14,0.0,308.0,7.0,753.0,5061.0,3216.7082969999997,3,2016,0,13
2.0,458,1,5,0,90,0.0,231.0,11.0,6353.0,9312.0,7955.881472,5,2015,4,19
3.0,416,1,2,2,25,0.0,138.0,6.0,2645.0,8739.0,5818.83645,3,2016,6,12
28.0,110,1,7,0,14,0.0,284.0,5.0,700.0,1653.0,1460.9438910000001,8,2015,4,34
48.0,198,1,9,2,42,0.0,519.0,9.0,2390.0,2868.0,3130.207632,9,2015,1,39
6.0,24,1,9,0,11,0.0,583.0,17.0,4582.0,5857.0,5810.788863000001,8,2015,4,34
29.0,70,1,4,2,24,1.0,212.0,16.0,2074.0,6653.0,685.6535700000001,3,2016,1,13
31.0,3,0,6,0,29,0.0,138.0,1.0,1898.0,3684.0,2921.9568,9,2015,5,39
30.0,389,1,7,1,10,0.0,295.0,11.0,1578.0,6889.21533203125,3175.352433,8,2015,6,34
21.0,403,0,1,0,27,1.0,162.0,8.0,1980.0,3115.0,405.7141725,9,2015,1,39
6.0,441,0,6,0,75,0.0,161.0,9.0,5578.0,14156.2421875,7031.2176,8,2015,3,34
2.0,205,1,6,0,31,0.0,163.0,6.0,2237.0,5006.6201171875,2806.057275,8,2015,6,34
41.0,65,1,5,2,20,0.0,227.0,15.0,2388.0,4545.0,3615.47925,9,2015,4,39
46.0,24,0,1,0,96,0.0,129.0,7.0,2411.0,3305.0,2945.9584,9,2015,6,36
26.0,447,1,10,0,26,0.0,394.0,16.0,2979.0,4541.0,4149.61995,5,2015,3,19
42.0,55,1,1,0,83,0.0,102.0,8.0,2387.0,5953.0,4213.775104,3,2016,3,10
33.0,294,1,10,2,62,0.0,366.0,12.0,883.0,5474.0,3512.8269,9,2015,1,39
5.0,441,0,7,0,49,0.0,286.0,12.0,5773.0,7600.0,6935.844672,8,2015,3,34
39.0,275,1,6,0,39,0.0,126.0,7.0,1061.0,3332.0,2318.2299,8,2015,2,34
32.0,30,1,7,0,25,0.0,253.0,8.0,1774.0,5525.0,3895.65645,3,2016,1,13
21.0,416,1,1,2,56,0.0,115.0,11.0,2790.0,9094.0,6024.733344,3,2016,6,12
38.0,358,1,5,3,81,0.0,283.0,11.0,6733.0,15450.0,11222.731520000001,11,2015,5,46
9.0,447,1,10,0,22,0.0,394.0,11.0,4128.0,5502.0,5201.26425,5,2015,5,19
32.0,3,0,7,0,14,0.0,293.0,10.0,3544.0,5061.0,4599.340020000001,3,2016,0,10
20.0,60,0,6,3,24,0.0,129.0,5.0,226.0,1463.0,971.4852,3,2016,2,13
3.0,320,1,3,0,24,0.0,229.0,11.0,4932.0,10791.0,8078.902125,8,2015,5,33
32.0,283,1,10,0,40,0.0,379.0,14.0,2149.0,6164.0,4439.1403,2,2016,5,7
34.0,445,1,4,0,14,0.0,298.0,12.0,2126.0,3339.0,3033.4766219999997,9,2015,1,39
13.0,11,1,6,3,62,0.0,124.0,7.0,518.0,1568.0,1156.0527,3,2016,0,13
18.0,93,0,6,1,86,0.0,199.0,7.0,1218.0,3375.0,2461.151616,8,2015,2,34
10.0,111,1,5,1,100,0.0,243.0,13.0,1552.0,2852.0,2392.78315,8,2015,4,34
12.0,294,0,9,2,97,1.0,635.0,16.0,1177.0,2898.0,395.5843584,1,2016,3,1
20.0,416,1,2,2,20,1.0,114.0,6.0,1838.0,7353.0,690.9351224999999,12,2015,4,50
7.0,101,0,2,0,18,1.0,103.0,7.0,1292.0,1650.0,236.23087455,1,2016,2,1
35.0,23,0,5,1,90,0.0,252.0,11.0,7470.0,12296.0,9999.769472,5,2015,3,19
17.0,87,1,3,0,99,1.0,276.0,7.0,,6142.0,836.7403968,8,2015,1,34
32.0,58,0,4,0,76,0.0,297.0,14.0,4533.0,6002.0,5516.1513,2,2016,6,7
49.0,456,0,5,1,65,0.0,297.0,14.0,6599.0,9065.0,8058.5604,5,2015,4,19
27.0,441,1,6,0,34,0.0,175.0,3.0,6867.0,8503.0,7842.654225,8,2015,3,34
3.0,451,0,1,0,76,0.0,139.0,,8593.0,12240.0,10460.2608,11,2015,4,47
6.0,94,1,8,0,98,0.0,234.0,1.0,921.0,12396.0,6793.9083519999995,3,2016,0,13
20.0,3,1,3,0,84,0.0,294.0,10.0,1944.0,3455.0,2953.05472,9,2015,5,39
50.0,63,1,2,1,1,0.0,110.0,9.0,6880.0,16927.0,12023.007579000001,3,2016,0,13
15.0,117,0,6,0,98,0.0,103.0,9.0,1311.0,2531.0,1996.5594879999999,1,2016,6,2
32.0,358,1,10,3,96,0.0,376.0,16.0,4251.0,13554.0,9158.924544,5,2015,4,19
45.0,92,1,10,0,74,1.0,370.0,14.0,339.0,1752.0,210.41856,8,2015,2,34
19.0,74,1,10,0,38,0.0,357.0,13.0,5136.0,7667.0,6749.90295,8,2015,1,34
4.0,57,1,4,0,20,0.0,261.0,15.0,1027.0,4877.0,3145.037825,9,2015,2,39
21.0,0,1,10,0,40,0.0,383.0,15.0,3487.0,10445.0,7193.862375,3,2016,4,12
21.0,14,1,7,0,77,0.0,,10.0,6566.0,14992.3984375,7931.5731,11,2015,3,47
16.0,23,1,4,1,54,0.0,280.0,17.0,4076.0,12992.494140625,5968.276992,5,2015,5,19
47.0,358,1,6,3,58,0.0,146.0,1.0,2935.0,14224.0,8670.511295999999,5,2015,1,19
4.0,24,0,4,0,40,0.0,260.0,,5277.0,7128.0,6325.57845,8,2015,0,34
9.0,294,0,4,2,96,0.0,242.0,16.0,1418.0,2759.0,2300.232704,8,2015,2,34
39.0,130,1,10,0,87,0.0,384.0,12.0,590.0,3786.0,2537.555328,8,2015,5,34
26.0,55,1,2,0,74,0.0,100.0,7.0,3537.0,4694.0,4176.1962,11,2015,5,46
45.0,275,0,4,0,44,0.0,293.0,12.0,1935.0,4599.0,3541.1109119999996,3,2016,1,13
45.0,73,1,4,0,69,1.0,265.0,16.0,2247.0,3150.64892578125,419.74861500000003,11,2015,2,46
50.0,62,1,7,0,76,0.0,282.0,10.0,2160.0,8263.0,5443.7229,3,2016,1,10
39.0,446,1,8,0,82,0.0,267.0,3.0,5126.0,6833.0,6158.314624000001,5,2015,2,19
11.0,70,0,10,2,5,0.0,391.0,15.0,1034.0,3227.0,2524.44753,12,2015,3,53
22.0,452,0,1,0,71,0.0,130.0,10.0,3923.0,5481.0,4788.333,5,2015,4,19
15.0,3,0,2,0,71,1.0,103.0,8.0,1662.0,2741.0,342.47961000000004,12,2015,5,52
15.0,423,1,6,0,44,0.0,156.0,9.0,3341.0,8126.0,5856.934176,5,2015,1,19
17.0,3,0,1,0,5,0.0,105.0,8.0,1043.0,2671.0,1963.2936510000002,1,2016,0,1
27.0,68,1,8,2,64,0.0,212.0,5.0,1002.0,3179.0,2280.5145,8,2015,5,34
26.0,23,1,4,2,52,0.0,299.0,15.0,2526.0,9739.0,6399.47952,9,2015,5,39
41.0,115,0,8,0,65,0.0,267.0,6.0,1566.0,2247.0,2152.8936,9,2015,3,39
25.0,220,1,10,0,72,1.0,375.0,16.0,5628.0,7938.0,1064.574225,8,2015,1,34
12.0,116,1,8,0,27,0.0,202.0,4.0,1541.0,1803.0,1869.983325,8,2015,4,34
12.0,3,0,9,0,69,0.0,586.0,5.0,2529.0,5120.0,4368.2859,5,2015,2,19
35.0,452,0,4,0,18,0.0,265.0,15.0,6670.0,9408.0,8315.228394,11,2015,3,47
17.0,57,0,5,0,68,1.0,218.0,14.0,4100.0,8166.0,944.399115,3,2016,4,9
3.0,283,0,3,0,88,0.0,285.0,5.0,1620.0,3594.0,2851.63648,8,2015,5,34
39.0,196,1,9,0,89,1.0,616.0,10.0,5472.0,8790.0,1146.3705792,3,2016,5,12
38.0,452,1,7,0,13,0.0,270.0,15.0,4224.0,5399.0,5088.211128,5,2015,4,19
45.0,65,1,4,2,6,0.0,227.0,12.0,2312.0,4166.0,3469.5430109999998,9,2015,4,39
31.0,452,0,3,0,28,1.0,212.0,5.0,3816.0,5118.0,700.42903875,1,2016,2,1
48.0,55,0,2,0,47,1.0,120.0,6.0,3416.0,4908.0,638.56188,2,2016,0,6
20.0,63,0,6,1,5,1.0,126.0,7.0,9311.0,13287.0,1714.76500635,11,2015,1,47
21.0,60,1,3,3,68,0.0,230.0,6.0,436.0,2570.0,1716.5610000000001,3,2016,0,13
20.0,152,0,1,0,17,0.0,122.0,7.0,2126.0,2782.0,2577.4622280000003,2,2016,2,7
24.0,294,0,2,2,28,0.0,135.0,7.0,1200.0,3585.0,2522.847075,1,2016,1,1
30.0,35,1,3,2,38,0.0,,14.0,1072.0,3774.0,2689.649025,5,2015,1,19
24.0,94,1,3,2,88,1.0,326.0,9.0,910.0,13714.0,1130.1747072,3,2016,0,13
42.0,23,1,4,0,97,0.0,245.0,13.0,6399.0,10579.0,8619.111423999999,5,2015,5,19
33.0,35,1,10,0,43,0.0,389.0,12.0,1718.0,2670.0,2569.081968,3,2016,1,13
41.0,58,0,9,0,3,0.0,578.0,15.0,3090.0,4391.0,4323.677589,9,2015,1,39
48.0,58,0,5,1,51,0.0,242.0,16.0,3321.0,4604.0,4183.890624000001,10,2015,6,43
17.0,39,1,5,3,60,0.0,218.0,10.0,3207.0,10096.0,6721.436625,8,2015,3,34
17.0,445,1,4,0,79,1.0,275.0,12.0,1178.0,1797.0,261.99557999999996,12,2015,6,49
27.0,190,0,7,0,56,0.0,309.0,8.0,8902.0,12843.0,11118.58272,3,2016,2,13
27.0,443,1,7,0,73,1.0,343.0,14.0,4590.0,6344.0,863.921025,1,2016,6,53
10.0,65,1,4,2,54,1.0,237.0,15.0,7361.0,10558.0,1372.6494576,3,2016,1,13
26.0,24,1,10,0,94,1.0,371.0,11.0,8344.0,10030.0,1414.5493824,3,2016,0,13
33.0,149,1,9,0,79,0.0,508.0,15.0,6980.0,9228.0,8537.9184,8,2015,6,33
28.0,11,1,8,3,23,0.0,233.0,7.0,356.0,840.0,829.34145,8,2015,6,34
14.0,444,0,3,1,73,0.0,270.0,8.0,5962.0,15077.50390625,7642.2555,8,2015,0,34
34.0,98,1,2,0,31,0.0,139.0,7.0,1021.0,2417.0,1854.5520000000001,1,2016,1,4
41.0,97,1,5,0,29,0.0,286.0,11.0,2612.0,10959.0,7061.2626,3,2016,0,13
38.0,93,0,4,2,40,0.0,242.0,17.0,1157.0,4082.0,2801.466125,1,2016,2,1
43.0,23,1,3,0,4,0.0,300.0,10.0,3004.0,6855.0,5233.906557,9,2015,2,39
12.0,59,0,3,2,8,0.0,229.0,6.0,1567.0,2513.0,2269.992978,8,2015,3,34
8.0,452,0,2,0,13,0.0,112.0,9.0,3324.0,4650.0,4102.179741,9,2015,5,39
16.0,62,0,7,0,55,0.0,,7.0,1190.0,4288.0,2992.643712,8,2015,2,34
9.0,87,0,5,0,83,0.0,285.0,12.0,4714.0,6817.0,5970.193152000001,8,2015,6,33
33.0,452,1,10,0,87,0.0,385.0,15.0,6873.0,17757.3671875,8949.760512,11,2015,4,47
3.0,250,1,3,2,83,0.0,290.0,8.0,4648.0,5939.0,5507.266688000001,4,2015,2,17
25.0,57,1,8,0,43,0.0,289.0,4.0,3498.0,6801.0,5405.740416,2,2016,0,9
43.0,1,0,7,0,67,0.0,328.0,17.0,1083.0,1983.0,1844.9739,8,2015,2,34
32.0,24,0,1,0,4,0.0,155.0,14.0,3765.0,5229.0,4657.83417,5,2015,3,19
7.0,165,0,3,0,42,0.0,337.0,6.0,5028.0,7508.0,6566.463936,8,2015,6,33
13.0,65,1,10,0,95,0.0,383.0,12.0,2833.0,4563.0,4026.609664,9,2015,1,39
6.0,152,0,8,0,55,0.0,219.0,2.0,2079.0,2951.0,2716.9992,9,2015,5,39
30.0,58,0,4,1,63,0.0,206.0,14.0,3197.0,4402.0,3970.7118,9,2015,5,39
43.0,58,0,2,0,45,0.0,145.0,9.0,5153.0,6712.0,6043.909824,3,2016,3,10
49.0,204,1,7,0,81,0.0,345.0,13.0,4170.0,12813.0,8720.135424,3,2016,6,12
8.0,1,0,6,0,32,0.0,111.0,3.0,1600.0,2233.0,2022.999825,8,2015,2,34
43.0,113,0,7,0,41,0.0,323.0,16.0,1216.0,4210.0,3020.881824,9,2015,2,39
34.0,451,0,4,0,32,1.0,286.0,15.0,7068.0,9965.0,1318.98477375,1,2016,6,53
42.0,220,1,6,0,7,1.0,116.0,6.0,6112.0,8420.0,1107.8432045999998,3,2016,1,12
12.0,225,1,9,0,31,0.0,635.0,14.0,15034.0,22915.0,19586.96985,3,2016,0,13
39.0,358,1,2,3,38,0.0,112.0,7.0,2074.0,15642.0,8953.7595,9,2015,4,39
32.0,23,1,6,1,7,0.0,189.0,6.0,1842.0,2824.0,2523.14766,8,2015,6,34
42.0,358,0,6,3,21,0.0,109.0,9.0,3179.0,18317.0,10839.503325,3,2016,1,13
48.0,441,1,7,0,12,0.0,316.0,13.0,2859.0,4455.0,3977.352225,9,2015,4,39
43.0,11,1,3,3,34,0.0,267.0,9.0,391.0,967.0,944.243475,5,2015,3,19
28.0,471,0,5,2,70,0.0,262.0,16.0,2169.0,3179.0,2910.8772,1,2016,6,53
27.0,294,1,4,2,100,0.0,282.0,13.0,1229.0,10051.0,5795.920075,3,2016,1,13
25.0,452,1,10,0,65,0.0,390.0,11.0,6153.0,8469.0,7631.9496,8,2015,2,34
30.0,447,1,2,0,72,0.0,120.0,8.0,4086.0,8914.0,6558.948,11,2015,2,47
40.0,437,1,5,0,43,0.0,268.0,12.0,6272.0,8812.0,7769.00808,7,2015,2,29
38.0,443,0,10,0,48,0.0,,15.0,4101.0,6290.0,5560.473744,11,2015,0,45
31.0,0,0,9,0,41,0.0,537.0,11.0,,3639.0,3595.729104,5,2015,3,19
15.0,3,1,10,0,96,0.0,373.0,16.0,2689.0,3817.0,3578.9107200000003,2,2016,3,5
23.0,114,1,9,0,89,0.0,474.0,15.0,851.0,3729.0,2727.5888640000003,8,2015,2,34
23.0,453,1,8,0,24,0.0,202.0,5.0,2789.0,4111.0,3644.5857,8,2015,5,34
22.0,113,0,4,0,97,0.0,268.0,12.0,932.0,3958.0,2676.820608,9,2015,4,39
6.0,23,1,4,0,31,0.0,280.0,16.0,1075.0,4156.0,2892.4308,8,2015,1,34
7.0,39,0,6,3,66,0.0,136.0,3.0,4404.0,7857.0,6205.6566,3,2016,3,10
21.0,137,1,7,0,52,0.0,321.0,13.0,2991.0,9183.0,6374.8481759999995,3,2016,0,13
16.0,113,1,2,0,100,0.0,145.0,7.0,1703.0,5321.0,3577.12215,9,2015,5,39
7.0,124,0,7,0,2,0.0,319.0,6.0,2511.0,3431.0,3291.450822,1,2016,1,3
37.0,28,0,3,0,98,0.0,224.0,12.0,1049.0,1860.0,1656.0544,8,2015,2,34
31.0,186,0,8,0,80,0.0,208.0,,2550.0,3610.0,3216.42465,10,2015,0,43
30.0,443,0,7,0,99,0.0,303.0,13.0,4021.0,5730.0,5110.178304,2,2015,0,7
23.0,58,1,2,0,81,0.0,111.0,6.0,4253.0,5994.0,5162.148992,2,2016,2,5
28.0,188,0,9,0,22,0.0,578.0,16.0,4845.0,6781.0,6384.29925,5,2015,4,21
27.0,469,1,1,0,23,0.0,148.0,13.0,4969.0,6805.0,6027.543375,5,2015,5,19
36.0,55,1,1,0,33,0.0,155.0,7.0,2466.0,5906.0,4333.070175,1,2016,3,4
34.0,1,1,8,0,52,0.0,287.0,7.0,1490.0,5865.0,3941.680752,4,2015,6,17
7.0,165,0,3,0,56,0.0,203.0,9.0,1706.0,2621.0,2353.29192,9,2015,3,39
13.0,2,0,3,1,70,0.0,200.0,12.0,4886.0,8899.0,7029.7623,3,2016,1,13
26.0,14,0,9,0,62,0.0,511.0,7.0,4172.0,6051.0,5569.8192,8,2015,6,33
30.0,430,0,10,2,35,0.0,378.0,14.0,1897.0,3065.0,2855.313825,9,2015,1,39
31.0,83,1,4,1,40,0.0,274.0,16.0,4695.0,11432.0,8162.516,3,2016,1,13
24.0,58,1,5,0,67,0.0,267.0,16.0,7537.0,10158.0,9037.3734,3,2016,0,13
43.0,23,1,6,0,4,1.0,187.0,11.0,1128.0,3196.0,352.6717293,8,2015,1,34
28.0,268,0,5,2,2,0.0,249.0,14.0,1226.0,5527.0,3629.866977,3,2016,1,13
32.0,90,1,8,0,34,0.0,202.0,7.0,572.0,906.0,939.1662,11,2015,5,47
37.0,350,0,9,1,5,0.0,488.0,15.0,4432.0,8257.0,6841.335798,10,2015,3,43
10.0,452,1,7,0,54,0.0,330.0,9.0,3766.0,5670.0,5019.9156,5,2015,1,19
22.0,320,1,10,0,54,0.0,357.0,11.0,2062.0,10275.0,6490.483344,3,2016,2,10
1.0,1,0,7,0,54,0.0,272.0,5.0,2462.0,14287.8447265625,5823.777744,5,2015,1,19
18.0,24,1,2,0,53,0.0,123.0,9.0,7213.0,10590.0,8974.701936,3,2016,1,13
26.0,55,1,6,0,33,0.0,,11.0,790.0,1915.0,1489.257525,8,2015,4,34
28.0,235,1,5,2,70,0.0,263.0,17.0,1213.0,4663.0,3173.9301,1,2016,4,2
27.0,14,0,4,0,13,0.0,208.0,13.0,3037.0,4442.0,3951.9647640000003,9,2015,1,39
24.0,320,1,7,0,81,0.0,252.0,13.0,941.0,4984.0,3172.00576,11,2015,5,47
48.0,451,0,1,0,53,0.0,106.0,9.0,5015.0,12024.5107421875,6307.482096,11,2015,1,47
38.0,110,1,1,0,35,0.0,141.0,6.0,1038.0,2048.0,1680.717675,8,2015,5,34
6.0,58,0,1,1,15,1.0,,9.0,,4268.0,564.2855658,5,2015,4,19
36.0,124,0,3,0,27,0.0,,12.0,2568.0,5598.513671875,3178.005075,10,2014,3,43
21.0,175,0,3,1,93,1.0,272.0,6.0,7765.0,11842.0,1490.4312192,2,2016,6,7
9.0,423,1,9,0,26,0.0,572.0,16.0,4850.0,15057.9345703125,7375.914000000001,7,2015,4,30
30.0,188,0,3,0,82,0.0,209.0,14.0,2404.0,4258.0,3493.616896,1,2016,1,1
37.0,186,1,4,0,53,1.0,265.0,17.0,6077.0,9134.0,1174.9464072,3,2016,4,11
2.0,1,1,7,0,71,0.0,258.0,5.0,2862.0,13461.830078125,5732.3574,5,2015,3,19
24.0,447,1,8,0,53,0.0,215.0,5.0,4399.0,5726.0,5246.237808,5,2015,3,20
32.0,450,1,10,0,28,1.0,362.0,13.0,1205.0,3904.0,436.8780675,1,2016,0,1
24.0,199,0,1,2,25,0.0,174.0,9.0,3361.0,5800.0,4746.72345,1,2016,6,53
11.0,403,1,5,0,13,0.0,287.0,12.0,2658.0,3546.0,3392.380728,5,2015,1,19
5.0,451,1,4,0,54,0.0,266.0,15.0,5099.0,6854.0,6211.450656,11,2015,3,46
33.0,3,0,7,0,6,0.0,277.0,16.0,2652.0,5191.0,4204.349523,5,2015,3,19
2.0,456,0,2,0,3,0.0,122.0,9.0,3463.0,8504.0,6110.278911,2,2016,0,7
14.0,11,1,1,3,95,0.0,100.0,15.0,499.0,695.0,687.85024,8,2015,5,33
32.0,256,1,5,0,19,0.0,216.0,11.0,4225.0,7548.0,6108.369102000001,5,2015,1,19
11.0,283,1,8,0,39,0.0,227.0,5.0,2349.0,7491.39013671875,3747.86685,5,2015,2,19
24.0,57,0,2,0,15,0.0,135.0,9.0,3655.0,7007.0,5470.25292,3,2016,5,9
23.0,452,1,9,0,19,0.0,624.0,5.0,3185.0,4166.0,4300.909866,9,2015,3,39
18.0,58,0,1,0,94,0.0,135.0,9.0,4642.0,6172.0,5466.995072,3,2016,6,9
39.0,23,1,10,2,62,1.0,362.0,14.0,1730.0,9587.0,895.2203699999999,9,2015,3,39
14.0,116,0,6,0,25,0.0,181.0,10.0,1479.0,2217.0,2025.772875,8,2015,3,34
11.0,186,0,2,0,54,1.0,111.0,5.0,4226.0,7036.0,856.2079728,3,2016,5,10
17.0,23,1,8,2,88,0.0,227.0,2.0,2394.0,8253.0,5471.617536,9,2015,4,39
42.0,2,0,1,1,89,0.0,143.0,10.0,4287.0,7046.0,5731.431552,11,2015,2,47
35.0,113,1,6,0,75,0.0,101.0,2.0,1289.0,4213.0,2824.0245,9,2015,4,39
50.0,3,1,6,0,21,0.0,177.0,5.0,3453.0,4641.0,4215.45495,2,2016,3,8
50.0,39,0,5,3,82,0.0,270.0,17.0,4137.0,10269.0,7377.4624,2,2016,1,8
23.0,443,1,5,0,16,0.0,257.0,17.0,4287.0,5632.0,5224.407507,5,2015,2,19
8.0,55,1,3,0,69,0.0,243.0,5.0,4316.0,5988.0,5343.6042,3,2016,3,10
14.0,24,1,7,0,64,1.0,252.0,15.0,6236.0,9012.0,1171.28484,8,2015,1,34
43.0,358,0,8,3,11,1.0,224.0,3.0,3072.0,10523.0,1053.4256469,2,2016,6,7
49.0,231,1,6,2,91,0.0,191.0,10.0,6294.0,8777.0,7622.669824,3,2016,0,13
44.0,11,1,4,3,38,0.0,294.0,12.0,386.0,820.0,895.4757,9,2015,1,39
30.0,57,1,6,0,2,0.0,125.0,3.0,5442.0,7215.0,6454.75446,3,2016,3,10
32.0,146,1,10,2,94,0.0,378.0,15.0,1414.0,2118.0,2115.7382399999997,9,2015,2,39
20.0,24,1,8,0,69,0.0,234.0,5.0,6692.0,8175.0,7594.5078,8,2015,2,34
10.0,452,0,8,0,7,0.0,230.0,9.0,5511.0,7550.0,6765.703362,3,2016,6,10
26.0,14,1,6,0,50,1.0,168.0,9.0,2780.0,3785.0,514.702188,1,2016,0,1
40.0,121,1,8,0,36,0.0,233.0,4.0,1200.0,4222.0,2937.7173,1,2016,2,4
48.0,446,1,8,0,69,0.0,231.0,8.0,6484.0,8845.0,7822.6137,8,2015,0,34
7.0,23,0,2,2,55,0.0,146.0,8.0,2079.0,13086.74609375,5201.565552,8,2015,2,34
24.0,0,1,6,0,94,0.0,153.0,3.0,2401.0,4440.0,3523.056768,11,2015,2,46
41.0,443,1,9,0,42,0.0,455.0,17.0,3405.0,5342.0,4804.980047999999,8,2015,5,34
41.0,58,0,3,1,97,0.0,,7.0,3135.0,4417.0,4020.8931840000005,10,2015,0,42
8.0,55,1,5,0,64,1.0,283.0,16.0,1272.0,3660.0,408.813075,9,2015,1,39
28.0,14,0,3,0,23,1.0,325.0,9.0,4322.0,8464.40234375,822.81031875,8,2015,6,33
29.0,403,1,2,0,8,0.0,116.0,5.0,2444.0,3809.0,3243.735594,5,2015,4,19
47.0,452,0,5,0,93,0.0,205.0,11.0,6590.0,15834.2060546875,8147.8172159999995,11,2015,4,47
38.0,446,0,9,0,94,0.0,588.0,16.0,4877.0,7787.0,6830.336128,8,2015,3,34
44.0,90,1,9,0,27,0.0,464.0,16.0,1304.0,4314.00537109375,2358.1299,9,2015,2,39
7.0,283,1,3,0,99,0.0,221.0,14.0,2835.0,6156.0,4654.781824000001,5,2015,4,19
7.0,437,1,3,0,9,0.0,208.0,7.0,3592.0,4779.0,4395.990357,8,2015,4,34
19.0,0,0,1,0,40,0.0,101.0,14.0,2553.0,9730.0,6110.45025,3,2016,3,11
3.0,358,1,9,3,87,0.0,470.0,15.0,8385.0,11801.0,10425.814784,3,2016,6,11
35.0,451,1,7,0,21,0.0,259.0,5.0,5764.0,7127.0,6690.9507,11,2015,3,47
33.0,447,0,10,0,96,0.0,398.0,14.0,4623.0,10325.0546875,5695.309311999999,5,2015,5,21
5.0,23,0,10,2,61,0.0,389.0,17.0,5155.0,12634.0,9205.6338,1,2015,6,3
6.0,198,0,2,0,76,0.0,111.0,8.0,3346.0,4887.0,4188.4821,10,2015,1,43
10.0,88,1,3,0,6,0.0,254.0,,8895.0,15143.0,12282.591618,8,2015,1,34
43.0,147,0,6,2,74,1.0,174.0,4.0,1400.0,2373.0,306.095625,12,2015,6,49
46.0,23,0,6,2,95,0.0,134.0,11.0,1680.0,3529.0,2701.884416,8,2015,5,34
23.0,447,0,9,0,51,0.0,526.0,17.0,5997.0,8366.0,7670.303856,8,2015,3,34
44.0,358,1,6,3,64,0.0,121.0,9.0,,13934.0,9517.8996,9,2015,5,39
31.0,198,0,5,0,41,0.0,268.0,11.0,2569.0,3777.0,3422.445264,9,2015,3,39
9.0,23,1,6,2,84,1.0,157.0,7.0,1719.0,4684.0,496.8518016,9,2015,2,39
20.0,451,1,6,0,87,0.0,163.0,10.0,8325.0,11721.0,10049.197312,11,2015,5,47
50.0,452,0,10,0,31,0.0,354.0,16.0,3297.0,4690.0,4343.005275,9,2015,5,39
9.0,358,1,7,3,80,0.0,312.0,7.0,1821.0,8450.0,5328.440475,9,2015,3,39
35.0,342,0,2,0,49,0.0,137.0,7.0,1212.0,2933.0,2196.79992,5,2015,3,19
42.0,141,0,10,0,64,0.0,356.0,14.0,3732.0,5104.0,4732.3881,5,2015,3,19
